KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000847001,T000847002,T000847003,T000847004,T000847005,T000847006,T000847007,T000847008,T000847009,T000847010,T000847011,T000847012,T000847013,T000847014,T000847015,T000847016,T000847017,T000847018,T000847019,T000847020,T000847021,T000847022,T000847023,T000847024,T000847025,T000847026,T000847027,T000847028,T000847029,T000847030,T000847031,T000847032,T000847033,T000847034,T000847035,T000847036,T000847037,T000847038,T000847039,T000847040,T000847041
,,,,　人口総数,　人口総数　男,　人口総数　女,　０～１４歳人口総数,　０～１４歳人口　男,　０～１４歳人口　女,　１５歳以上人口総数,　１５歳以上人口　男,　１５歳以上人口　女,　１５～６４歳人口総数,　１５～６４歳人口　男,　１５～６４歳人口　女,　２０歳以上人口総数,　２０歳以上人口　男,　２０歳以上人口　女,　６５歳以上人口総数,　６５歳以上人口　男,　６５歳以上人口　女,　７５歳以上人口総数,　７５歳以上人口　男,　７５歳以上人口　女,　外国人人口総数,　外国人人口　男,　外国人人口　女,　世帯総数,　一般世帯数,　１人世帯の一般世帯数,　２人世帯の一般世帯数,　３人世帯の一般世帯数,　４人世帯の一般世帯数,　５人世帯の一般世帯数,　６人世帯の一般世帯数,　７人以上世帯の一般世帯数,　親族のみの一般世帯数,　核家族の一般世帯数,　核家族以外の一般世帯数,　６歳未満世帯員のいる一般世帯数,　６５歳以上世帯員のいる一般世帯数,　世帯主の年齢が２０～２９歳の１人世帯の一般世帯数,　高齢単身の一般世帯数,　高齢夫婦のみの一般世帯数
513227943,0,,,23,13,10,0,0,0,23,13,10,11,7,4,21,11,10,12,6,6,5,2,3,0,0,0,11,11,4,3,3,1,0,0,0,7,5,2,0,7,0,2,1
513231071,0,,,14,6,8,1,1,0,13,5,8,6,3,3,13,5,8,7,2,5,5,1,4,0,0,0,7,7,1,5,1,0,0,0,0,6,6,0,1,5,0,1,2
513231072,0,,,630,326,304,45,23,22,583,301,282,354,195,159,563,290,273,229,106,123,130,62,68,1,0,1,340,338,176,90,39,25,7,1,0,161,151,10,14,136,96,34,56
513231074,0,,,679,238,441,6,2,4,673,236,437,153,80,73,665,231,434,520,156,364,400,99,301,0,0,0,102,96,31,42,11,7,2,3,0,65,59,6,3,71,5,21,26
513231081,0,,,1052,445,607,83,47,36,961,390,571,591,279,312,910,355,555,370,111,259,226,53,173,16,9,7,322,318,126,86,56,32,11,6,1,190,163,27,15,151,24,57,31
513231083,0,,,1217,572,645,131,67,64,1078,504,574,637,310,327,1022,479,543,441,194,247,218,89,129,9,3,6,490,490,126,161,99,62,31,8,3,360,309,51,28,297,11,83,91
513231084,0,,,224,101,123,15,7,8,207,93,114,107,51,56,200,91,109,100,42,58,49,18,31,9,5,4,103,103,31,39,20,10,3,0,0,70,60,10,3,69,2,23,20
513231172,0,,,74,37,37,3,2,1,71,35,36,33,17,16,71,35,36,38,18,20,19,9,10,0,0,0,36,36,10,17,7,1,1,0,0,26,24,2,0,24,3,5,13
513231174,0,,,30,13,17,2,0,2,28,13,15,17,8,9,28,13,15,11,5,6,6,3,3,0,0,0,11,11,2,3,3,2,1,0,0,9,8,1,1,6,0,1,2
513231181,0,,,244,111,133,18,12,6,226,99,127,119,51,68,216,98,118,107,48,59,53,22,31,7,0,7,112,112,39,36,23,8,4,2,0,73,65,8,7,72,7,23,25
513231182,0,,,427,214,213,26,15,11,401,199,202,263,135,128,381,190,191,138,64,74,63,26,37,9,6,3,185,185,41,77,44,17,5,0,1,143,133,10,7,95,4,20,39
513231184,0,,,406,193,213,35,15,20,370,177,193,290,139,151,359,172,187,80,38,42,37,15,22,3,3,0,156,156,22,65,35,23,9,2,0,133,121,12,8,54,2,7,18
513231191,0,,,52,26,26,1,0,1,51,26,25,18,10,8,49,25,24,33,16,17,20,10,10,0,0,0,23,23,3,13,5,2,0,0,0,19,17,2,0,20,0,3,9
513231193,0,,,210,104,106,18,10,8,192,94,98,115,63,52,184,90,94,77,31,46,34,12,22,0,0,0,87,87,28,23,15,16,3,2,0,59,48,11,2,55,1,17,14
513231194,0,,,41,21,20,1,1,0,40,20,20,21,12,9,40,20,20,19,8,11,12,5,7,0,0,0,19,19,4,9,5,1,0,0,0,14,12,2,0,14,0,3,4
513231204,1,,513231302,40,19,21,2,1,1,42,20,22,16,6,10,42,20,22,26,14,12,11,6,5,1,1,0,20,20,7,11,2,1,1,0,0,15,12,3,0,16,0,4,6
513231241,2,513231242,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513231242,1,,513231241,9,4,5,1,0,1,16,8,8,3,2,1,16,8,8,13,6,7,6,3,3,0,0,0,4,4,1,5,2,0,0,0,0,7,5,2,0,7,0,1,4
513231243,0,,,8,4,4,0,0,0,8,4,4,2,2,0,8,4,4,6,2,4,4,1,3,0,0,0,4,4,2,1,0,1,0,0,0,1,1,0,0,4,0,2,0
513231272,0,,,26,11,15,3,2,1,23,9,14,12,5,7,23,9,14,11,4,7,3,1,2,0,0,0,9,9,1,3,4,0,0,0,1,8,5,3,1,6,0,1,2
513231274,0,,,26,13,13,0,0,0,26,13,13,13,8,5,23,11,12,13,5,8,6,2,4,0,0,0,11,11,3,4,3,0,0,1,0,8,6,2,0,8,0,2,2
513231281,0,,,12,5,7,0,0,0,12,5,7,5,1,4,12,5,7,7,4,3,4,2,2,0,0,0,5,5,1,3,0,0,1,0,0,4,3,1,0,4,0,1,2
513231291,0,,,97,46,51,8,5,3,89,41,48,46,19,27,87,39,48,43,22,21,22,13,9,0,0,0,38,38,6,18,7,2,4,1,0,32,28,4,2,25,0,4,14
513231292,0,,,485,219,266,34,17,17,451,202,249,233,115,118,437,197,240,218,87,131,102,37,65,4,2,2,198,198,37,83,48,15,12,3,0,161,141,20,7,138,0,29,51
513231302,2,513231204,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513231313,1,,513231404,11,5,6,2,0,2,11,5,6,7,3,4,11,5,6,4,2,2,0,0,0,0,0,0,5,5,1,3,2,0,0,0,0,5,5,0,1,2,0,0,1
513231372,1,,513231374,23,11,12,1,1,0,29,13,16,13,8,5,28,13,15,16,5,11,3,0,3,0,0,0,10,10,2,6,4,1,0,0,0,11,9,2,0,10,0,2,2
513231374,2,513231372,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513231404,2,513231313,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513231411,2,513231414,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513231413,2,513231414,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513231414,1,,513231411;513231413,11,6,5,2,1,1,18,10,8,10,7,3,17,9,8,8,3,5,4,2,2,0,0,0,6,6,1,5,0,1,1,0,0,7,6,1,0,5,0,0,3
513231422,2,513231424,,7,2,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513231423,0,,,14,7,7,1,0,1,13,7,6,3,2,1,13,7,6,10,5,5,9,5,4,0,0,0,7,7,2,3,2,0,0,0,0,5,5,0,0,6,0,2,3
513231424,1,,513231422,20,10,10,1,1,0,26,11,15,14,6,8,25,10,15,12,5,7,4,2,2,0,0,0,9,9,2,9,1,1,0,0,0,10,9,1,0,8,0,0,4
513231472,0,,,62,34,28,0,0,0,62,34,28,42,25,17,62,34,28,20,9,11,8,3,5,0,0,0,25,25,4,12,4,3,2,0,0,21,18,3,0,15,1,3,5
513231474,0,,,21,9,12,0,0,0,21,9,12,10,4,6,21,9,12,11,5,6,4,3,1,0,0,0,9,9,2,4,2,0,1,0,0,7,5,2,0,8,0,2,2
513231521,0,,,40,15,25,0,0,0,40,15,25,13,5,8,40,15,25,27,10,17,17,5,12,0,0,0,17,17,4,7,2,4,0,0,0,13,10,3,0,16,0,4,5
513231522,0,,,73,34,39,3,2,1,70,32,38,31,17,14,70,32,38,39,15,24,25,8,17,0,0,0,32,32,7,13,9,2,1,0,0,25,19,6,1,26,0,7,7
513231523,0,,,13,8,5,0,0,0,13,8,5,7,5,2,13,8,5,6,3,3,3,1,2,0,0,0,8,8,5,1,2,0,0,0,0,3,3,0,0,5,0,2,1
513231524,1,,513231622,44,25,19,0,0,0,45,25,20,19,11,8,45,25,20,26,14,12,15,7,8,0,0,0,24,24,11,9,4,1,0,0,0,14,12,2,0,19,0,8,5
513231531,0,,,27,13,14,1,0,1,26,13,13,13,6,7,25,12,13,13,7,6,7,3,4,0,0,0,12,12,3,6,0,3,0,0,0,9,8,1,1,9,0,3,4
513231533,2,513231534,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513231534,1,,513231533,46,20,26,2,1,1,51,23,28,24,11,13,51,23,28,27,12,15,15,4,11,0,0,0,24,24,11,10,6,1,0,0,0,17,15,2,0,22,0,11,3
513231542,1,,513231543,2,1,1,0,0,0,12,5,7,6,2,4,12,5,7,6,3,3,3,1,2,0,0,0,2,2,3,2,0,0,1,0,0,3,3,0,0,5,0,3,1
513231543,2,513231542,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513231553,2,513231651,,6,1,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513231572,0,,,71,26,45,2,1,1,68,24,44,30,9,21,68,24,44,38,15,23,19,4,15,0,0,0,31,30,7,16,5,1,1,0,0,23,20,3,0,20,0,4,10
513231573,0,,,31,16,15,2,2,0,29,14,15,20,9,11,26,11,15,9,5,4,0,0,0,0,0,0,14,14,4,5,4,0,1,0,0,10,10,0,0,6,0,1,3
513231574,1,,513231583,73,39,34,3,3,0,78,39,39,32,17,15,78,39,39,46,22,24,19,6,13,0,0,0,32,32,8,17,6,4,1,0,0,28,24,4,0,30,0,7,13
513231583,2,513231574,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513231622,2,513231524,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513231651,1,,513231553,9,6,3,0,0,0,15,7,8,6,4,2,15,7,8,9,3,6,7,2,5,0,0,0,5,5,6,1,1,1,0,0,0,3,2,1,0,7,0,4,1
513231671,0,,,19,10,9,0,0,0,19,10,9,11,6,5,18,9,9,8,4,4,5,3,2,0,0,0,9,9,3,3,2,1,0,0,0,6,6,0,0,6,0,3,1
513231672,0,,,33,15,18,2,1,1,31,14,17,19,9,10,29,12,17,12,5,7,3,1,2,1,0,1,18,18,8,5,5,0,0,0,0,10,10,0,0,10,0,6,1
513231673,2,513231674,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513231674,1,,513231673,8,2,6,2,0,2,11,5,6,5,2,3,11,5,6,6,3,3,0,0,0,0,0,0,4,4,2,2,1,1,0,0,0,3,3,0,1,4,0,2,1
513231681,0,,,26,13,13,1,0,1,25,13,12,18,11,7,24,13,11,7,2,5,3,1,2,0,0,0,11,11,2,4,4,1,0,0,0,9,9,0,1,5,0,1,2
513231874,1,,513231883;513231972;513231981,14,5,9,0,0,0,20,9,11,11,7,4,19,8,11,9,2,7,5,1,4,1,1,0,9,9,9,4,2,0,0,0,0,5,4,1,0,7,0,4,2
513231883,2,513231874,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513231951,0,,,15,7,8,0,0,0,15,7,8,11,5,6,13,7,6,4,2,2,1,1,0,0,0,0,7,7,2,3,1,1,0,0,0,5,3,2,0,3,0,2,1
513231952,0,,,11,7,4,0,0,0,11,7,4,9,6,3,11,7,4,2,1,1,1,1,0,0,0,0,5,5,1,3,0,1,0,0,0,4,4,0,0,1,0,0,1
513231954,0,,,11,5,6,0,0,0,11,5,6,5,3,2,11,5,6,6,2,4,4,1,3,0,0,0,4,4,0,1,3,0,0,0,0,4,2,2,0,4,0,0,1
513231972,2,513231874,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513231981,2,513231874,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513232201,0,,,23,7,16,2,0,2,21,7,14,13,4,9,20,7,13,8,3,5,3,1,2,0,0,0,9,9,1,4,2,2,0,0,0,8,6,2,1,6,0,0,2
513232203,0,,,288,141,147,24,10,14,263,131,132,181,93,88,253,123,130,82,38,44,27,12,15,0,0,0,105,104,16,43,20,18,4,3,0,84,75,9,7,49,2,6,24
513232204,0,,,348,147,201,17,8,9,331,139,192,153,82,71,317,131,186,178,57,121,134,34,100,2,0,2,105,104,26,35,22,11,6,2,2,76,64,12,4,66,0,19,16
513232213,0,,,46,21,25,8,3,5,38,18,20,22,12,10,38,18,20,16,6,10,6,2,4,0,0,0,18,18,3,8,3,2,2,0,0,15,14,1,2,10,0,3,5
513232263,2,513232432,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513232301,0,,,40,21,19,1,1,0,38,19,19,19,9,10,37,19,18,19,10,9,8,3,5,0,0,0,18,18,6,5,4,3,0,0,0,12,10,2,0,15,0,5,4
513232302,0,,,673,297,376,75,39,36,596,256,340,333,158,175,560,241,319,263,98,165,145,44,101,4,0,4,240,238,64,75,45,35,16,3,0,171,149,22,18,125,6,32,35
513232304,0,,,390,186,204,46,19,27,342,165,177,229,112,117,329,157,172,113,53,60,52,25,27,0,0,0,168,168,46,62,36,12,9,2,1,118,105,13,18,77,7,14,24
513232311,0,,,602,290,312,68,38,30,534,252,282,326,162,164,518,248,270,208,90,118,122,52,70,21,13,8,256,256,77,85,43,35,13,2,1,179,159,20,25,137,15,37,50
513232312,0,,,26,14,12,2,1,1,24,13,11,17,10,7,24,13,11,7,3,4,1,1,0,0,0,0,9,9,0,3,4,2,0,0,0,9,9,0,0,5,0,0,0
513232313,0,,,893,441,452,137,84,53,755,356,399,518,254,264,706,330,376,237,102,135,101,36,65,4,0,4,336,336,74,94,85,52,22,6,3,259,230,29,40,155,6,38,44
513232314,0,,,583,277,306,81,37,44,501,240,261,332,162,170,470,226,244,169,78,91,87,32,55,4,1,3,263,263,88,89,46,27,9,2,2,175,159,16,22,118,18,39,29
513232402,0,,,11,5,6,0,0,0,11,5,6,5,3,2,11,5,6,6,2,4,5,2,3,0,0,0,5,5,2,2,0,0,1,0,0,3,2,1,0,4,0,1,2
513232411,0,,,841,392,449,122,68,54,708,315,393,491,225,266,674,303,371,217,90,127,108,35,73,8,4,4,328,327,86,96,67,50,19,7,2,236,207,29,33,157,5,46,34
513232412,0,,,547,268,279,66,35,31,481,233,248,322,165,157,459,224,235,159,68,91,65,28,37,3,1,2,248,248,85,81,44,25,10,3,0,159,144,15,23,105,10,25,36
513232413,0,,,292,142,150,33,15,18,258,126,132,133,67,66,251,121,130,125,59,66,48,17,31,2,1,1,122,122,31,43,26,15,6,0,1,90,77,13,10,81,0,23,23
513232414,0,,,868,410,458,181,92,89,687,318,369,495,238,257,647,299,348,192,80,112,98,32,66,2,2,0,304,304,56,80,65,69,25,7,2,247,217,30,59,123,5,32,32
513232421,0,,,196,104,92,25,16,9,171,88,83,123,67,56,157,78,79,48,21,27,23,9,14,2,1,1,69,69,7,23,22,14,1,0,2,62,53,9,10,27,2,3,9
513232423,0,,,736,358,378,118,62,56,618,296,322,401,208,193,587,277,310,217,88,129,117,45,72,5,3,2,274,274,63,71,58,59,17,6,0,208,182,26,35,143,1,43,45
513232424,0,,,113,51,62,6,3,3,107,48,59,61,33,28,103,45,58,46,15,31,24,6,18,0,0,0,40,40,8,12,6,8,5,1,0,31,19,12,4,29,0,8,4
513232432,1,,513232263,12,5,7,0,0,0,20,9,11,11,5,6,19,8,11,9,4,5,4,1,3,0,0,0,5,5,2,2,2,2,0,0,0,6,3,3,0,5,0,0,2
513232511,0,,,24,9,15,2,0,2,22,9,13,13,6,7,22,9,13,9,3,6,5,1,4,0,0,0,9,9,2,2,3,1,1,0,0,7,5,2,1,7,0,1,1
513232512,0,,,1027,499,528,189,93,96,828,403,425,597,297,300,765,366,399,231,106,125,118,48,70,3,1,2,384,384,107,85,76,75,29,8,4,273,231,42,63,156,10,45,34
513232513,0,,,13,7,6,0,0,0,13,7,6,8,5,3,13,7,6,5,2,3,4,2,2,0,0,0,5,5,1,2,1,0,1,0,0,4,3,1,0,3,0,1,1
513232514,0,,,227,120,107,34,23,11,193,97,96,147,74,73,181,93,88,46,23,23,18,9,9,0,0,0,85,85,15,33,13,17,3,4,0,69,65,4,5,31,1,6,11
513232521,0,,,470,234,236,49,25,24,421,209,212,295,159,136,396,198,198,126,50,76,56,23,33,0,0,0,209,209,75,60,39,22,9,3,1,131,116,15,10,95,6,34,23
513232522,0,,,777,367,410,110,49,61,663,315,348,429,209,220,627,299,328,234,106,128,97,40,57,13,10,3,330,330,88,115,68,43,14,1,1,240,220,20,33,158,9,43,55
513232523,0,,,376,184,192,63,34,29,311,149,162,202,110,92,293,140,153,109,39,70,63,14,49,0,0,0,143,142,51,39,21,17,9,5,0,89,80,9,21,50,8,17,10
513232524,0,,,798,370,428,124,65,59,674,305,369,466,214,252,634,289,345,208,91,117,96,42,54,3,2,1,306,305,51,115,81,36,13,6,3,254,235,19,41,141,4,28,47
513232533,0,,,60,22,38,1,0,1,59,22,37,8,5,3,59,22,37,51,17,34,41,11,30,0,0,0,49,49,39,9,1,0,0,0,0,10,10,0,1,44,0,36,7
513232542,0,,,9,5,4,0,0,0,9,5,4,3,1,2,9,5,4,6,4,2,2,1,1,0,0,0,5,5,1,4,0,0,0,0,0,4,4,0,0,4,0,1,3
513232544,0,,,30,15,15,4,2,2,26,13,13,16,9,7,25,12,13,10,4,6,7,2,5,0,0,0,16,16,8,5,1,1,1,0,0,8,6,2,2,7,1,2,3
513232551,0,,,134,64,70,5,3,2,129,61,68,46,27,19,128,60,68,83,34,49,35,13,22,0,0,0,68,68,24,30,8,4,2,0,0,44,39,5,3,55,0,18,21
513232552,1,,513232553,214,99,115,16,9,7,200,91,109,108,58,50,194,88,106,92,33,59,47,15,32,10,3,7,124,124,68,35,14,5,2,1,0,57,49,8,8,65,15,26,17
513232553,2,513232552,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513232554,0,,,488,188,300,28,14,14,460,174,286,217,77,140,456,173,283,243,97,146,116,41,75,4,1,3,266,266,123,91,31,15,6,0,0,143,124,19,10,166,35,53,60
513232564,0,,,20,7,13,0,0,0,20,7,13,14,6,8,19,7,12,6,1,5,2,0,2,0,0,0,9,9,2,4,2,1,0,0,0,7,5,2,0,5,0,1,0
513232612,0,,,86,45,41,4,4,0,82,41,41,52,27,25,73,37,36,30,14,16,12,5,7,0,0,0,37,37,14,12,2,5,2,2,0,23,20,3,1,21,0,10,8
513232621,0,,,341,163,178,51,30,21,290,133,157,205,94,111,262,119,143,85,39,46,38,17,21,0,0,0,124,124,19,43,27,24,8,2,1,104,92,12,16,54,1,11,25
513232622,0,,,1604,776,828,198,109,89,1405,666,739,892,432,460,1338,627,711,513,234,279,212,91,121,3,2,1,610,610,93,255,115,98,35,9,5,514,469,45,43,333,5,61,137
513232623,0,,,233,113,120,53,27,26,180,86,94,123,60,63,172,82,90,57,26,31,14,5,9,0,0,0,73,73,6,20,18,17,10,1,1,67,57,10,21,35,0,5,13
513232624,0,,,1025,491,534,180,89,91,845,402,443,676,318,358,740,351,389,169,84,85,70,32,38,0,0,0,335,335,34,85,90,87,31,8,0,301,274,27,32,112,3,17,36
513232631,0,,,845,407,438,172,89,83,671,317,354,517,255,262,616,286,330,154,62,92,71,27,44,4,1,3,309,309,79,66,62,73,18,11,0,229,206,23,31,98,25,23,31
513232632,0,,,16,16,0,0,0,0,16,16,0,16,16,0,12,12,0,0,0,0,0,0,0,0,0,0,16,16,16,0,0,0,0,0,0,0,0,0,0,0,12,0,0
513232633,0,,,570,260,310,113,55,58,457,205,252,393,181,212,403,184,219,64,24,40,28,8,20,0,0,0,187,187,25,49,38,48,21,6,0,159,144,15,25,45,2,13,10
513232634,0,,,718,318,400,98,48,50,614,269,345,373,171,202,587,256,331,241,98,143,122,47,75,19,6,13,315,315,108,97,55,32,17,4,2,207,180,27,26,160,23,48,51
513232643,0,,,259,118,141,40,20,20,217,96,121,163,75,88,211,94,117,54,21,33,19,5,14,1,0,1,124,124,42,49,16,14,3,0,0,82,80,2,15,42,1,20,10
513232652,0,,,285,125,160,20,11,9,263,114,149,162,80,82,258,111,147,101,34,67,58,13,45,4,0,4,153,153,83,34,19,11,3,3,0,69,54,15,5,74,30,30,15
513232661,0,,,38,18,20,8,4,4,30,14,16,18,10,8,29,14,15,12,4,8,7,3,4,1,0,1,19,19,10,4,2,2,0,1,0,9,8,1,2,9,1,3,3
513232662,0,,,308,159,149,38,18,20,270,141,129,176,96,80,250,129,121,94,45,49,47,21,26,32,16,16,136,136,45,43,24,16,7,1,0,91,87,4,8,71,6,25,19
513232663,0,,,97,34,63,4,1,3,93,33,60,33,16,17,85,28,57,60,17,43,39,9,30,0,0,0,48,47,33,7,5,0,2,0,0,14,14,0,1,34,1,31,3
513232664,0,,,29,18,11,1,1,0,28,17,11,27,17,10,26,16,10,1,0,1,0,0,0,5,2,3,23,23,19,2,2,0,0,0,0,3,3,0,1,1,2,1,0
513232722,0,,,463,225,238,76,41,35,387,184,203,269,125,144,364,172,192,118,59,59,58,23,35,2,1,1,168,168,33,50,28,40,16,1,0,131,110,21,21,78,1,15,26
513232723,0,,,24,9,15,2,0,2,22,9,13,13,5,8,21,9,12,9,4,5,7,3,4,0,0,0,10,10,2,6,0,0,2,0,0,8,6,2,0,7,0,2,2
513232724,0,,,89,40,49,17,4,13,72,36,36,50,25,25,67,33,34,22,11,11,6,3,3,0,0,0,26,26,2,6,4,8,5,1,0,24,17,7,5,14,0,1,2
513232731,0,,,106,43,63,11,3,8,95,40,55,47,22,25,93,39,54,48,18,30,30,10,20,0,0,0,35,34,9,11,7,3,2,2,0,25,19,6,1,19,1,6,5
513232732,0,,,1547,722,825,220,106,114,1318,612,706,902,429,473,1241,579,662,416,183,233,201,74,127,6,2,4,649,649,175,227,118,91,28,10,0,470,433,37,60,293,17,83,99
513232733,0,,,342,167,175,42,23,19,297,141,156,204,102,102,278,129,149,93,39,54,43,14,29,2,2,0,143,143,46,38,28,21,8,2,0,97,84,13,11,68,4,26,17
513232734,0,,,1337,630,707,173,90,83,1161,537,624,665,296,369,1116,518,598,496,241,255,205,88,117,4,1,3,526,526,96,206,120,69,19,14,2,427,380,47,42,324,0,75,138
513232741,0,,,689,312,377,66,27,39,609,278,331,410,185,225,595,271,324,199,93,106,90,33,57,16,7,9,346,346,143,117,41,38,5,2,0,197,180,17,22,138,20,41,49
513232743,0,,,787,379,408,104,52,52,672,320,352,440,226,214,658,312,346,232,94,138,106,33,73,11,6,5,384,384,157,125,50,35,14,2,1,226,214,12,38,159,23,55,57
513232822,1,,513232824,42,21,21,6,5,1,46,23,23,32,15,17,43,22,21,14,8,6,11,6,5,0,0,0,17,17,7,8,4,3,1,0,0,16,14,2,1,11,0,4,3
513232824,2,513232822,,10,7,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513232831,0,,,27,15,12,6,3,3,21,12,9,16,8,8,21,12,9,5,4,1,2,2,0,0,0,0,14,14,6,5,1,2,0,0,0,8,8,0,3,4,1,2,2
513232832,0,,,840,391,449,66,34,32,774,357,417,389,180,209,752,341,411,385,177,208,155,65,90,9,5,4,348,348,65,153,75,41,9,2,3,282,248,34,17,250,1,49,111
513232833,1,,513232921;513232922,247,120,127,5,4,1,255,126,129,73,44,29,251,125,126,182,82,100,127,45,82,0,0,0,32,30,18,11,8,4,2,0,0,25,19,6,0,18,5,3,5
513232834,0,,,572,268,304,47,27,20,525,241,284,279,129,150,514,234,280,246,112,134,105,45,60,3,1,2,236,236,42,109,49,25,6,2,3,194,174,20,16,156,6,25,66
513232841,0,,,1694,807,887,318,167,151,1376,640,736,953,450,503,1299,602,697,423,190,233,189,70,119,4,2,2,579,577,61,211,131,126,32,13,3,513,462,51,82,251,2,35,108
513232842,0,,,1029,396,633,70,44,26,959,352,607,367,167,200,933,340,593,592,185,407,477,132,345,3,1,2,253,247,58,95,47,30,13,2,2,186,168,18,24,126,1,34,44
513232843,0,,,2226,1046,1180,439,241,198,1778,799,979,1362,606,756,1640,731,909,416,193,223,140,61,79,10,4,6,847,847,167,281,187,144,53,13,2,674,645,29,108,292,12,84,109
513232844,0,,,952,441,511,113,69,44,839,372,467,466,209,257,805,356,449,373,163,210,183,76,107,5,3,2,376,376,69,149,81,52,18,5,2,307,275,32,29,242,0,59,98
513232851,0,,,596,277,319,55,29,26,528,241,287,328,148,180,497,229,268,200,93,107,101,42,59,3,2,1,265,265,73,107,43,32,8,2,0,191,179,12,15,136,0,41,53
513232853,0,,,1796,879,917,295,167,128,1482,703,779,1120,540,580,1404,662,742,362,163,199,141,58,83,3,3,0,756,756,193,263,158,111,27,4,0,557,539,18,88,245,9,63,112
513232854,0,,,29,14,15,2,2,0,27,12,15,15,8,7,26,11,15,12,4,8,7,2,5,0,0,0,15,15,5,7,2,1,0,0,0,10,10,0,0,9,0,4,3
513232921,2,513232833,,7,7,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,7,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513232922,2,513232833,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,6,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513232932,0,,,54,24,30,3,1,2,51,23,28,36,16,20,48,21,27,15,7,8,9,3,6,0,0,0,22,22,5,8,4,4,1,0,0,17,15,2,2,12,0,5,3
513232941,0,,,1076,464,612,135,75,60,926,388,538,617,249,368,867,372,495,309,139,170,85,31,54,6,2,4,482,482,140,189,77,54,21,1,0,341,324,17,34,211,31,54,95
513232942,0,,,1181,558,623,99,53,46,1081,505,576,561,258,303,1036,482,554,520,247,273,218,105,113,7,4,3,510,510,100,242,96,54,15,3,0,407,374,33,29,338,0,71,152
513232943,0,,,1318,619,699,128,62,66,1190,557,633,807,358,449,1147,540,607,383,199,184,96,30,66,5,1,4,493,492,54,207,121,75,27,8,0,436,389,47,40,265,1,35,102
